,BBL,Aleration_Count,altered_lessthan5yrs,altered_morethan5yrs,ClassANet_Avg,Enlargement_Count
4214,3002630055,1,1,0,-2.0,0
4215,3002630058,1,0,1,-2.0,0
4216,3002630062,1,0,1,-4.0,0
4217,3002657502,1,0,1,1.0,0
4218,3002670010,1,0,1,0.0,0
4219,3002670014,1,0,1,-5.0,0
4220,3002670033,1,1,0,-1.0,0
4221,3002670037,1,0,1,-2.0,0
4222,3002670040,1,0,1,-1.0,0
4223,3002680023,1,1,0,-2.0,0
4224,3002680046,1,1,0,25.0,0
4225,3002687501,1,0,1,-2.0,0
4226,3002690021,2,0,1,2.0,0
4227,3002690023,1,0,1,0.0,0
4228,3002700009,1,0,1,-1.0,0
4229,3002700020,2,0,1,0.0,0
4230,3002700024,1,0,1,-1.0,0
4231,3002700027,1,0,1,0.0,0
4232,3002700038,1,1,0,-1.0,0
4233,3002750017,1,0,1,0.0,0
4234,3002750035,1,0,1,-2.0,0
4235,3002780025,1,1,0,0.0,0
4236,3002790001,2,1,0,0.0,0
4237,3002790006,1,0,1,4.0,0
4238,3002790018,1,0,1,0.0,0
4239,3002800018,1,0,1,-1.0,0
4240,3002800021,1,1,0,3.0,1
4241,3002840013,1,1,0,2.0,0
4242,3002850023,1,0,1,0.0,0
4243,3002860048,1,0,1,0.0,0
4244,3002910015,1,0,1,-2.0,0
4245,3002910039,1,0,1,-3.0,0
4246,3002920015,1,1,0,-1.0,0
4247,3002920034,1,0,1,0.0,0
4248,3002927501,1,1,0,0.0,0
4249,3002957502,1,1,0,17.0,0
4250,3002960005,1,0,1,0.0,0
4251,3002960010,2,1,0,0.5,0
4252,3002960016,1,0,1,-4.0,0
4253,3002960115,1,0,1,1.0,0
4254,3002970005,1,0,1,0.0,0
4255,3002970014,1,0,1,0.0,0
4256,3002970039,1,0,1,0.0,0
4257,3003000007,1,0,1,1.0,0
4258,3003000008,1,0,1,1.0,0
4259,3003000009,1,0,1,1.0,0
4260,3003000010,1,0,1,1.0,0
4261,3003010015,1,0,1,-1.0,0
4262,3003010033,1,0,1,-2.0,0
4263,3003010041,1,0,1,-1.0,0
4264,3003017502,1,0,1,0.0,0
4265,3003050036,1,0,1,-2.0,0
4266,3003060016,1,1,0,0.0,0
4267,3003060018,1,0,1,-1.0,0
4268,3003060019,1,0,1,0.0,0
4269,3003060022,1,0,1,-2.0,0
4270,3003060047,1,0,1,-1.0,0
4271,3003067502,1,0,1,-1.0,1
4272,3003070020,1,0,1,0.0,0
4273,3003070050,1,0,1,0.0,0
4274,3003090015,1,0,1,0.0,0
4275,3003090045,1,0,1,0.0,0
4276,3003100015,1,0,1,-1.0,0
4277,3003100016,1,0,1,0.0,0
4278,3003120004,1,1,0,-2.0,0
4279,3003120006,1,0,1,-1.0,0
4280,3003120017,1,0,1,-3.0,0
4281,3003120023,1,0,1,-2.0,0
4282,3003120028,1,0,1,0.0,0
4283,3003120041,1,1,0,-1.0,0
4284,3003120042,1,0,1,-1.0,0
4285,3003120043,1,0,1,-2.0,0
4286,3003120054,1,0,1,-2.0,0
4287,3003190066,1,0,1,0.0,0
4288,3003210017,1,0,1,-1.0,0
4289,3003210061,1,0,1,-1.0,0
4290,3003220015,1,1,0,-2.0,0
4291,3003220041,1,1,0,-2.0,0
4292,3003220045,1,1,0,-2.0,0
4293,3003220051,1,0,1,-2.0,0
4294,3003230001,2,0,1,-1.5,0
4295,3003230014,1,0,1,-1.0,0
4296,3003230022,1,0,1,-2.0,0
4297,3003230023,1,1,0,0.0,0
4298,3003230039,1,1,0,0.0,0
4299,3003230052,1,0,1,0.0,0
4300,3003230054,1,0,1,-2.0,0
4301,3003237503,1,0,1,-1.0,1
4302,3003240005,1,0,1,-2.0,0
4303,3003240014,1,0,1,-1.0,0
4304,3003240017,1,0,1,-2.0,0
4305,3003247501,1,0,1,-2.0,0
4306,3003250007,1,1,0,-1.0,0
4307,3003250019,1,0,1,-2.0,0
4308,3003250024,1,1,0,-1.0,0
4309,3003250048,1,0,1,-2.0,0
4310,3003250053,1,0,1,-1.0,0
4311,3003260019,1,1,0,-3.0,1
4312,3003260021,1,0,1,-2.0,0
4313,3003260024,1,1,0,-3.0,0
4314,3003260042,1,1,0,0.0,0
4315,3003260044,1,0,1,0.0,0
4316,3003300018,1,0,1,-2.0,0
4317,3003300043,1,0,1,0.0,1
4318,3003307505,1,0,1,0.0,0
4319,3003310004,1,1,0,-1.0,0
4320,3003310028,1,0,1,0.0,0
4321,3003310036,1,1,0,-1.0,0
4322,3003320011,1,0,1,-2.0,0
4323,3003320022,1,0,1,-2.0,0
4324,3003320033,1,0,1,-3.0,0
4325,3003320036,1,0,1,-1.0,0
4326,3003327502,1,0,1,0.0,0
4327,3003327503,1,0,1,-2.0,0
4328,3003330007,1,0,1,0.0,0
4329,3003330042,1,0,1,-1.0,0
4330,3003330047,1,0,1,0.0,0
4331,3003330053,1,0,1,-1.0,0
4332,3003357501,3,1,0,0.0,0
4333,3003360038,1,0,1,0.0,1
4334,3003360045,1,0,1,1.0,0
4335,3003360046,1,1,0,0.0,0
4336,3003370015,1,0,1,2.0,0
4337,3003380002,1,0,1,0.0,0
4338,3003380053,1,0,1,2.0,0
4339,3003390123,1,1,0,-1.0,0
4340,3003410017,1,0,1,1.0,0
4341,3003420019,1,0,1,0.0,0
4342,3003420043,1,1,0,0.0,0
4343,3003420046,1,0,1,1.0,0
4344,3003430027,1,0,1,-1.0,0
4345,3003430040,1,1,0,-1.0,0
4346,3003440042,1,1,0,-1.0,0
4347,3003440058,1,1,0,1.0,0
4348,3003450049,1,0,1,-2.0,0
4349,3003470048,1,0,1,4.0,0
4350,3003477504,1,0,1,16.0,0
4351,3003477505,1,0,1,4.0,0
4352,3003480022,1,1,0,-2.0,0
4353,3003487503,1,0,1,7.0,0
4354,3003487504,1,0,1,0.0,0
4355,3003490010,1,1,0,0.0,0
4356,3003490011,1,0,1,-2.0,0
4357,3003490029,1,1,0,1.0,0
4358,3003500005,1,0,1,0.0,0
4359,3003500030,1,0,1,-1.0,0
4360,3003500032,1,0,1,-1.0,0
4361,3003500047,1,0,1,-1.0,0
4362,3003507503,1,0,1,-2.0,0
4363,3003507504,1,0,1,-2.0,1
4364,3003510020,1,0,1,-2.0,0
4365,3003510031,1,0,1,0.0,0
4366,3003547501,1,0,1,0.0,0
4367,3003560004,1,1,0,-1.0,0
4368,3003560022,1,1,0,-2.0,0
4369,3003560050,1,0,1,-1.0,0
4370,3003570003,1,1,0,0.0,0
4371,3003570025,1,1,0,1.0,0
4372,3003587501,1,0,1,0.0,0
4373,3003587502,1,0,1,0.0,0
4374,3003587504,1,1,0,0.0,1
4375,3003587505,1,1,0,0.0,1
4376,3003590045,1,0,1,0.0,0
4377,3003597501,1,1,0,1.0,0
4378,3003597502,1,0,1,1.0,0
4379,3003600021,1,1,0,-3.0,0
4380,3003600032,1,1,0,0.0,0
4381,3003600046,2,0,1,-1.5,0
4382,3003600056,1,1,0,0.0,0
4383,3003610054,1,0,1,2.0,0
4384,3003630004,1,0,1,1.0,0
4385,3003640018,1,0,1,0.0,0
4386,3003650008,1,0,1,-1.0,0
4387,3003650059,1,1,0,-2.0,0
4388,3003660057,1,1,0,-1.0,0
4389,3003700012,1,1,0,-1.0,0
4390,3003700020,1,0,1,-1.0,0
4391,3003700025,1,1,0,-1.0,0
4392,3003700028,1,1,0,-1.0,0
4393,3003710021,1,1,0,-1.0,1
4394,3003730012,1,0,1,-2.0,0
4395,3003740005,1,1,0,-2.0,0
4396,3003740043,1,0,1,-2.0,0
4397,3003747501,1,1,0,1.0,1
4398,3003760015,1,1,0,-1.0,0
4399,3003760016,1,1,0,0.0,0
4400,3003767501,1,1,0,0.0,1
4401,3003770017,1,0,1,1.0,1
4402,3003770019,1,0,1,-2.0,0
4403,3003770031,1,0,1,0.0,0
4404,3003770033,1,1,0,1.0,0
4405,3003770043,1,0,1,1.0,1
4406,3003770047,1,0,1,0.0,0
4407,3003770055,1,1,0,0.0,1
4408,3003790015,1,1,0,-1.0,0
4409,3003810021,1,0,1,1.0,1
4410,3003820028,1,1,0,0.0,0
4411,3003820029,1,1,0,0.0,0
4412,3003827501,1,0,1,0.0,0
4413,3003840036,1,0,1,3.0,1
4414,3003840037,1,0,1,3.0,0
4415,3003840046,1,0,1,2.0,0
4416,3003840109,1,1,0,1.0,1
4417,3003847504,1,0,1,0.0,1
4418,3003850004,1,1,0,6.0,1
4419,3003850014,1,1,0,-1.0,0
4420,3003850054,1,0,1,0.0,0
4421,3003860021,1,0,1,-1.0,0
4422,3003860023,1,1,0,-2.0,0
4423,3003860059,1,0,1,-1.0,0
4424,3003870003,1,0,1,-1.0,1
4425,3003870012,1,0,1,-1.0,0
4426,3003870033,1,0,1,-2.0,0
4427,3003870036,1,1,0,-2.0,0
4428,3003870037,1,0,1,-1.0,0
4429,3003870047,1,1,0,-1.0,0
4430,3003870052,1,1,0,-5.0,0
4431,3003870067,1,0,1,-1.0,0
4432,3003890057,1,0,1,0.0,0
4433,3003900003,1,1,0,5.0,0
4434,3003900004,1,1,0,1.0,0
4435,3003900005,1,0,1,0.0,0
4436,3003900011,1,0,1,0.0,0
4437,3003900040,1,0,1,8.0,0
4438,3003900057,1,0,1,-1.0,0
4439,3003900063,1,0,1,-1.0,1
4440,3003900069,1,0,1,-2.0,0
4441,3003900075,1,0,1,-2.0,0
4442,3003910003,1,1,0,0.0,0
4443,3003910004,1,1,0,1.0,0
4444,3003910037,1,1,0,-1.0,0
4445,3003910038,1,0,1,2.0,0
4446,3003930011,1,1,0,-1.0,0
4447,3003930013,1,1,0,-1.0,0
4448,3003930050,1,0,1,-1.0,0
4449,3003960017,1,0,1,-2.0,0
4450,3003960048,1,0,1,0.0,0
4451,3003960059,1,0,1,-1.0,0
4452,3003960070,1,0,1,0.0,0
4453,3003960074,1,1,0,-1.0,0
4454,3004010043,1,0,1,0.0,0
4455,3004020042,1,0,1,0.0,0
4456,3004030018,1,0,1,-1.0,0
4457,3004030047,1,0,1,-2.0,0
4458,3004030052,1,1,0,0.0,0
4459,3004030055,1,0,1,0.0,0
4460,3004037508,2,0,1,0.0,0
4461,3004050001,1,1,0,0.0,0
4462,3004050059,1,1,0,0.0,0
4463,3004070026,1,0,1,0.0,0
4464,3004070034,1,1,0,2.0,0
4465,3004080003,1,0,1,0.0,0
4466,3004080033,1,0,1,-1.0,0
4467,3004080038,1,0,1,-1.0,0
4468,3004080066,1,0,1,1.0,0
4469,3004087502,1,0,1,2.0,0
4470,3004090023,1,0,1,-1.0,0
4471,3004090035,1,0,1,0.0,0
4472,3004090061,1,1,0,-2.0,1
4473,3004097503,1,0,1,-4.0,0
4474,3004097504,1,1,0,0.0,1
4475,3004140004,1,0,1,-2.0,0
4476,3004140045,1,1,0,0.0,1
4477,3004140048,1,0,1,-2.0,1
4478,3004140052,1,0,1,-2.0,0
4479,3004140058,1,0,1,0.0,1
4480,3004150017,1,0,1,1.0,0
4481,3004150018,1,1,0,1.0,0
4482,3004150030,1,1,0,-1.0,0
4483,3004160030,1,0,1,1.0,1
4484,3004167501,1,1,0,0.0,0
4485,3004220026,1,0,1,0.0,0
4486,3004220035,1,1,0,-1.0,0
4487,3004220046,1,0,1,0.0,1
4488,3004230015,1,0,1,0.0,0
4489,3004230042,1,0,1,0.0,0
4490,3004230048,1,0,1,0.0,0
4491,3004230053,1,0,1,1.0,0
4492,3004280011,1,0,1,-2.0,0
4493,3004280014,1,0,1,-2.0,0
4494,3004280023,1,0,1,0.0,0
4495,3004280030,1,0,1,-2.0,0
4496,3004280058,1,0,1,-1.0,0
4497,3004290024,1,0,1,-3.0,0
4498,3004290051,1,1,0,-1.0,0
4499,3004290057,1,1,0,-2.0,0
4500,3004290064,1,0,1,-2.0,0
4501,3004290066,2,0,1,-1.0,0
4502,3004300014,1,1,0,-1.0,0
4503,3004300053,1,1,0,-1.0,0
4504,3004300057,1,0,1,-1.0,0
4505,3004330021,1,0,1,0.0,0
4506,3004350027,1,1,0,-2.0,0
4507,3004357503,1,0,1,-1.0,0
4508,3004360031,1,1,0,-1.0,0
4509,3004360033,1,0,1,-1.0,0
4510,3004360037,1,0,1,-1.0,0
4511,3004360054,1,0,1,0.0,0
4512,3004360068,1,0,1,0.0,0
4513,3004367502,1,0,1,0.0,0
4514,3004370039,1,0,1,3.0,0
4515,3004370047,1,1,0,1.0,0
4516,3004430024,1,0,1,1.0,0
4517,3004430026,1,0,1,-1.0,0
4518,3004430029,1,1,0,-2.0,0
4519,3004430037,1,0,1,-1.0,1
4520,3004430041,1,0,1,0.0,0
4521,3004430061,1,0,1,-1.0,0
4522,3004440001,2,0,1,0.0,0
4523,3004440018,1,0,1,1.0,0
4524,3004440061,1,0,1,24.0,0
4525,3004440064,1,1,0,0.0,0
4526,3004440066,1,1,0,-1.0,0
4527,3004470044,1,0,1,-2.0,0
4528,3004477504,1,0,1,1.0,0
4529,3004477505,1,0,1,2.0,1
4530,3004480003,1,0,1,0.0,0
4531,3004497502,1,0,1,0.0,0
4532,3004500012,1,0,1,-1.0,0
4533,3004500020,1,0,1,-2.0,0
4534,3004500029,1,0,1,0.0,0
4535,3004500056,1,0,1,-2.0,0
4536,3004500057,1,0,1,-2.0,0
4537,3004510003,1,1,0,0.0,0
4538,3004530033,1,1,0,-1.0,0
4539,3004530041,1,1,0,-2.0,0
4540,3004570019,1,0,1,-2.0,0
4541,3004570044,1,0,1,0.0,1
4542,3004570066,1,1,0,0.0,0
4543,3004590035,1,1,0,-1.0,0
4544,3004590040,1,0,1,0.0,0
4545,3004590047,1,1,0,0.0,0
4546,3004600010,1,0,1,-1.0,0
4547,3004600014,1,1,0,-1.0,0
4548,3004600015,1,1,0,0.0,1
4549,3004600026,1,1,0,0.0,0
4550,3004600057,1,0,1,-1.0,0
4551,3004610008,1,0,1,0.0,0
4552,3004610010,1,1,0,-1.0,0
4553,3004640034,1,1,0,0.0,1
4554,3004650046,1,0,1,0.0,1
4555,3004670005,1,0,1,-2.0,0
4556,3004670006,1,0,1,0.0,0
4557,3004670017,1,0,1,-1.0,0
4558,3004677502,1,0,1,0.0,0
4559,3004680014,1,1,0,1.0,0
4560,3004687502,1,0,1,1.0,0
4561,3004700006,1,0,1,0.0,0
4562,3004720027,1,0,1,-1.0,0
4563,3004720037,1,1,0,-1.0,0
4564,3004740018,1,0,1,0.0,0
4565,3004740037,1,0,1,-1.0,0
4566,3004740038,1,0,1,0.0,0
4567,3004740043,1,1,0,0.0,0
4568,3004740045,1,1,0,1.0,0
4569,3004747502,1,1,0,1.0,1
4570,3004760001,1,1,0,0.0,0
4571,3004780015,1,0,1,0.0,1
4572,3004780025,1,0,1,0.0,1
4573,3004780026,1,0,1,0.0,1
4574,3004780027,1,0,1,1.0,1
4575,3005130011,1,0,1,0.0,0
4576,3005130038,1,0,1,1.0,1
4577,3005170020,1,0,1,1.0,0
4578,3005170033,1,0,1,-1.0,0
4579,3005220005,1,0,1,0.0,0
4580,3005300039,1,1,0,0.0,1
4581,3005310008,1,0,1,-1.0,0
4582,3005460011,1,1,0,0.0,0
4583,3005460014,1,0,1,0.0,0
4584,3005560026,1,0,1,1.0,0
4585,3005560027,1,0,1,1.0,0
4586,3005560028,1,0,1,1.0,0
4587,3005560128,1,0,1,1.0,0
4588,3005650030,1,0,1,1.0,0
4589,3005750009,1,0,1,1.0,0
4590,3005750028,1,0,1,-1.0,0
4591,3005757501,1,0,1,0.0,0
4592,3005770025,1,1,0,0.0,0
4593,3005780003,1,0,1,-1.0,0
4594,3005850049,1,0,1,-2.0,0
4595,3005860024,1,0,1,-3.0,0
4596,3005870027,1,1,0,1.0,0
4597,3005970119,1,0,1,2.0,0
4598,3005990045,1,0,1,0.0,0
4599,3006100024,1,1,0,-3.0,0
4600,3006310065,1,1,0,0.0,0
4601,3006310069,1,0,1,0.0,0
4602,3006340018,1,1,0,0.0,0
4603,3006340028,1,0,1,0.0,0
4604,3006340054,1,0,1,-2.0,0
4605,3006370035,1,1,0,-1.0,0
4606,3006370041,1,1,0,1.0,0
4607,3006370064,1,0,1,0.0,0
4608,3006377501,1,0,1,0.0,0
4609,3006430049,1,0,1,0.0,0
4610,3006460060,1,0,1,0.0,0
4611,3006460062,2,1,0,-1.0,0
4612,3006490033,1,1,0,13.0,0
4613,3006510058,1,0,1,1.0,0
4614,3006580048,1,1,0,-1.0,0
4615,3006690011,1,1,0,1.0,0
4616,3006690032,1,1,0,0.0,0
4617,3006730032,1,1,0,0.0,1
4618,3006730036,1,1,0,1.0,0
4619,3006810031,1,0,1,0.0,0
4620,3006850037,1,1,0,-1.0,1
4621,3006850038,1,1,0,-1.0,1
4622,3006850137,1,1,0,-1.0,1
4623,3006850138,1,1,0,-1.0,0
4624,3007010021,1,0,1,1.0,0
4625,3007010024,1,1,0,0.0,0
4626,3007010027,1,0,1,1.0,0
4627,3007090048,1,0,1,2.0,0
4628,3007090053,1,0,1,2.0,0
4629,3007090057,1,0,1,2.0,0
4630,3007190040,1,0,1,3.0,1
4631,3007240038,1,0,1,1.0,1
4632,3007240039,1,1,0,5.0,0
4633,3007240067,1,0,1,2.0,0
4634,3007247501,1,0,1,0.0,0
4635,3007290010,1,0,1,2.0,0
4636,3007290029,1,0,1,1.0,0
4637,3007320064,1,0,1,1.0,0
4638,3007330001,1,0,1,0.0,0
4639,3007330051,1,0,1,2.0,0
4640,3007330053,1,0,1,0.0,0
4641,3007360044,1,1,0,0.0,0
4642,3007370038,1,0,1,0.0,0
4643,3007370041,1,0,1,0.0,0
4644,3007380024,1,1,0,1.0,0
4645,3007380036,1,0,1,-2.0,0
4646,3007390025,1,1,0,1.0,0
4647,3007390053,1,0,1,1.0,0
4648,3007400037,1,0,1,0.0,0
4649,3007400050,1,1,0,2.0,0
4650,3007400064,1,0,1,2.0,0
4651,3007410018,1,0,1,1.0,0
4652,3007410037,1,0,1,3.0,1
4653,3007410052,1,0,1,1.0,0
4654,3007410053,1,0,1,1.0,0
4655,3007420039,1,1,0,2.0,0
4656,3007420052,1,0,1,2.0,0
4657,3007420067,1,0,1,0.0,0
4658,3007490029,1,0,1,1.0,0
4659,3007490059,1,1,0,1.0,0
4660,3007490063,1,0,1,1.0,0
4661,3007490064,1,0,1,0.0,0
4662,3007490065,1,0,1,1.0,0
4663,3007490066,1,0,1,1.0,0
4664,3007500002,1,0,1,3.0,0
4665,3007500030,1,0,1,0.0,0
4666,3007500031,1,0,1,1.0,0
4667,3007510028,1,0,1,2.0,0
4668,3007510067,1,1,0,2.0,0
4669,3007560057,1,0,1,1.0,0
4670,3007570029,1,0,1,2.0,0
4671,3007580038,1,1,0,1.0,1
4672,3007580057,1,0,1,-2.0,0
4673,3007580067,1,0,1,1.0,0
4674,3007590042,1,0,1,0.0,0
4675,3007600073,1,0,1,1.0,0
4676,3007650001,1,0,1,0.0,0
4677,3007650045,1,0,1,0.0,1
4678,3007660021,1,1,0,0.0,0
4679,3007660037,1,0,1,2.0,0
4680,3007660041,1,0,1,1.0,0
4681,3007660044,1,0,1,1.0,0
4682,3007670021,1,0,1,1.0,0
4683,3007670053,1,0,1,1.0,0
4684,3007670068,1,0,1,1.0,0
4685,3007670074,1,1,0,1.0,0
4686,3007670076,1,0,1,1.0,0
4687,3007680039,1,0,1,0.0,0
4688,3007680040,1,0,1,0.0,0
4689,3007680042,1,1,0,2.0,0
4690,3007690067,1,0,1,2.0,0
4691,3007690068,1,0,1,2.0,0
4692,3007740029,1,1,0,0.0,0
4693,3007740030,1,1,0,0.0,0
4694,3007750026,1,1,0,1.0,0
4695,3007760001,2,1,0,0.0,0
4696,3007760031,1,1,0,1.0,0
4697,3007760040,1,0,1,0.0,0
4698,3007760057,1,0,1,1.0,0
4699,3007760071,1,1,0,2.0,0
4700,3007770036,1,0,1,-2.0,0
4701,3007770038,1,1,0,0.0,0
4702,3007770060,1,0,1,0.0,0
4703,3007780007,1,0,1,-1.0,0
4704,3007780016,1,0,1,0.0,0
4705,3007837502,1,1,0,25.0,0
4706,3007840065,1,0,1,0.0,0
4707,3007850021,1,0,1,1.0,0
4708,3007850035,1,1,0,2.0,1
4709,3007850044,2,0,1,-1.0,0
4710,3007850052,1,0,1,1.0,0
4711,3007850054,1,0,1,1.0,0
4712,3007850061,1,0,1,1.0,0
4713,3007850065,1,1,0,1.0,0
4714,3007850069,1,0,1,1.0,0
4715,3007850143,1,1,0,3.0,1
4716,3007860012,1,1,0,1.0,0
4717,3007860014,1,0,1,1.0,0
4718,3007860023,1,1,0,2.0,1
4719,3007860035,1,0,1,-1.0,0
4720,3007860036,1,0,1,-2.0,0
4721,3007860049,1,1,0,-2.0,1
4722,3007860057,1,0,1,1.0,0
4723,3007900018,1,0,1,1.0,0
4724,3007900033,1,0,1,1.0,0
4725,3007910025,1,0,1,1.0,0
4726,3007910043,1,1,0,2.0,0
4727,3007910055,1,0,1,-2.0,0
4728,3007930016,1,0,1,2.0,0
4729,3007930021,1,0,1,0.0,0
4730,3007930023,1,0,1,1.0,0
4731,3007930024,1,0,1,1.0,0
4732,3007930025,1,0,1,1.0,0
4733,3007930026,1,0,1,2.0,1
4734,3007930027,1,1,0,2.0,0
4735,3007930036,1,0,1,-1.0,0
4736,3007930038,1,0,1,-1.0,0
4737,3007930044,1,0,1,1.0,0
4738,3007930136,1,1,0,-1.0,0
4739,3007937504,1,0,1,0.0,0
4740,3007940004,1,0,1,0.0,0
4741,3007940016,1,0,1,1.0,0
4742,3007940042,1,0,1,-2.0,0
4743,3007940059,1,0,1,1.0,0
4744,3007940064,1,0,1,1.0,1
4745,3007940067,1,0,1,1.0,0
4746,3007940069,1,0,1,1.0,0
4747,3007970029,1,0,1,0.0,0
4748,3007990045,1,0,1,0.0,0
4749,3007990070,1,0,1,1.0,0
4750,3008000025,1,1,0,0.0,0
4751,3008000027,1,0,1,2.0,0
4752,3008000054,1,1,0,1.0,0
4753,3008000057,1,0,1,1.0,0
4754,3008010031,1,0,1,1.0,0
4755,3008010037,1,0,1,0.0,0
4756,3008010040,1,0,1,1.0,0
4757,3008010042,1,0,1,0.0,0
4758,3008010059,1,0,1,1.0,0
4759,3008020017,1,0,1,0.0,0
4760,3008020052,1,1,0,-1.0,0
4761,3008020061,1,0,1,1.0,0
4762,3008020063,1,0,1,2.0,0
4763,3008020065,1,0,1,2.0,0
4764,3008020073,1,1,0,2.0,1
4765,3008060061,1,1,0,1.0,0
4766,3008080019,1,0,1,1.0,0
4767,3008080024,1,0,1,0.0,0
4768,3008080046,1,0,1,1.0,0
4769,3008080051,1,0,1,2.0,0
4770,3008080068,1,0,1,4.0,0
4771,3008080069,1,0,1,-2.0,0
4772,3008090016,1,0,1,1.0,0
4773,3008090021,1,0,1,2.0,0
4774,3008090032,1,0,1,1.0,0
4775,3008090036,1,0,1,2.0,0
4776,3008090037,2,1,0,0.0,0
4777,3008090046,1,0,1,3.0,1
4778,3008090048,1,1,0,2.0,0
4779,3008090050,1,0,1,0.0,0
4780,3008090055,1,1,0,2.0,0
4781,3008090056,1,1,0,1.0,0
4782,3008090058,1,0,1,1.0,0
4783,3008090064,1,1,0,1.0,0
4784,3008100005,1,0,1,0.0,0
4785,3008100007,1,1,0,1.0,1
4786,3008100009,1,1,0,-2.0,0
4787,3008100016,1,1,0,2.0,0
4788,3008100028,1,1,0,0.0,1
4789,3008100032,1,1,0,0.0,1
4790,3008100037,1,0,1,4.0,1
4791,3008100046,1,1,0,-1.0,0
4792,3008100074,1,0,1,1.0,0
4793,3008140041,1,0,1,-1.0,0
4794,3008140055,1,1,0,1.0,0
4795,3008160022,1,0,1,0.0,0
4796,3008160034,1,0,1,1.0,0
4797,3008170014,1,0,1,1.0,0
4798,3008170017,1,1,0,1.0,0
4799,3008170032,1,0,1,2.0,0
4800,3008170037,1,1,0,-2.0,0
4801,3008170038,1,0,1,-1.0,0
4802,3008170041,1,0,1,0.0,1
4803,3008170043,1,0,1,-1.0,0
4804,3008170048,1,1,0,2.0,0
4805,3008170049,1,1,0,2.0,1
4806,3008170053,1,1,0,2.0,1
4807,3008170058,1,1,0,2.0,1
4808,3008180001,1,0,1,0.0,0
4809,3008180014,1,0,1,1.0,0
4810,3008180053,1,0,1,2.0,1
4811,3008180077,1,1,0,3.0,1
4812,3008187501,1,0,1,3.0,1
4813,3008210049,1,1,0,2.0,0
4814,3008217503,1,0,1,0.0,0
4815,3008230009,1,0,1,-1.0,0
4816,3008230014,1,0,1,4.0,0
4817,3008230029,1,0,1,1.0,0
4818,3008230033,1,1,0,1.0,0
4819,3008240018,1,0,1,1.0,0
4820,3008240036,1,1,0,1.0,0
4821,3008240046,1,0,1,1.0,0
4822,3008250008,1,0,1,1.0,1
4823,3008250035,1,1,0,2.0,0
4824,3008250045,1,1,0,-1.0,0
4825,3008250058,1,0,1,1.0,0
4826,3008250071,1,0,1,1.0,0
4827,3008260026,2,0,1,1.0,0
4828,3008260028,1,1,0,2.0,0
4829,3008310028,1,0,1,1.0,0
4830,3008310030,1,1,0,1.0,0
4831,3008320017,1,1,0,1.0,0
4832,3008320023,1,1,0,0.0,0
4833,3008320047,1,0,1,2.0,0
4834,3008327502,1,0,1,2.0,0
4835,3008330019,1,1,0,3.0,0
4836,3008330021,1,0,1,1.0,0
4837,3008330039,1,0,1,3.0,0
4838,3008330040,1,0,1,2.0,1
4839,3008330043,1,0,1,-1.0,0
4840,3008330048,1,0,1,-1.0,0
4841,3008330051,1,0,1,3.0,0
4842,3008330053,1,0,1,1.0,0
4843,3008330145,1,0,1,-1.0,0
4844,3008340001,1,0,1,-2.0,0
4845,3008340013,1,1,0,2.0,0
4846,3008340033,1,1,0,1.0,0
4847,3008340036,1,1,0,-3.0,1
4848,3008340038,1,0,1,-2.0,0
4849,3008340048,1,0,1,2.0,1
4850,3008340061,1,1,0,1.0,0
4851,3008340062,1,0,1,1.0,0
4852,3008340071,1,0,1,-1.0,1
4853,3008347501,2,1,0,-1.0,0
4854,3008390010,1,1,0,-1.0,0
4855,3008390012,1,1,0,1.0,0
4856,3008390014,1,1,0,2.0,0
4857,3008390024,1,0,1,1.0,0
4858,3008390046,1,0,1,-1.0,0
4859,3008390049,1,0,1,1.0,0
4860,3008390050,1,0,1,1.0,0
4861,3008390058,1,1,0,1.0,0
4862,3008400004,1,1,0,2.0,0
4863,3008400024,1,0,1,1.0,0
4864,3008400047,1,0,1,1.0,0
4865,3008400064,1,0,1,0.0,0
4866,3008407501,1,0,1,2.0,1
4867,3008410017,1,0,1,1.0,0
4868,3008410022,1,1,0,2.0,0
4869,3008410023,1,0,1,1.0,0
4870,3008410036,1,1,0,3.0,0
4871,3008410037,1,0,1,4.0,0
4872,3008410051,1,0,1,0.0,0
4873,3008410054,1,1,0,2.0,1
4874,3008410076,1,0,1,1.0,0
4875,3008420005,1,0,1,-1.0,0
4876,3008420007,1,0,1,-1.0,0
4877,3008420017,1,1,0,2.0,1
4878,3008420027,1,0,1,0.0,0
4879,3008420035,1,0,1,-2.0,0
4880,3008420037,1,0,1,-1.0,0
4881,3008420059,1,0,1,2.0,0
4882,3008420060,1,0,1,1.0,0
4883,3008420069,1,0,1,2.0,0
4884,3008420072,1,0,1,1.0,0
4885,3008450040,1,0,1,3.0,1
4886,3008460031,1,0,1,1.0,0
4887,3008467501,1,0,1,4.0,0
4888,3008470007,2,1,0,-0.5,1
4889,3008470017,1,0,1,1.0,0
4890,3008470020,1,0,1,1.0,0
4891,3008470039,1,0,1,2.0,0
4892,3008470040,1,0,1,2.0,0
4893,3008470046,1,1,0,2.0,0
4894,3008470048,1,0,1,1.0,0
4895,3008470056,1,0,1,1.0,0
4896,3008480001,1,1,0,0.0,0
4897,3008480028,1,0,1,1.0,0
4898,3008480030,1,0,1,1.0,0
